SNo,ObservationDate,Province,Country,Last_Update,Confirmed,Deaths,Recovered,Active_case
93,01/24/2020,Jiangxi,China,1/24/20 17:00,18,0,0,18.0
139,01/25/2020,Jiangxi,China,1/25/20 17:00,18,0,0,18.0
140,01/25/2020,Fujian,China,1/25/20 17:00,18,0,0,18.0
