SNo,ObservationDate,Province,Country,Last_Update,Confirmed,Deaths,Recovered,Active_case
175,01/26/2020,Hunan,China,1/26/20 16:00,69,0,0,69.0
227,01/27/2020,Sichuan,China,1/27/20 23:59,69,0,0,69.0
280,01/28/2020,Jiangsu,China,1/28/20 23:00,70,0,1,69.0
