120000,710,2015-11-24,Riots,Violent demonstration,Rioters (South Africa),SAMWU: South African Municipal Workers Union,Police Forces of South Africa (1994-),,15,Southern Africa,South Africa,Gauteng,City of Johannesburg,Braamfontein,SA News; Star (South Africa),"Members of the South African Municipal Workers Union protested in Johannesburg, causing damage and tipping over bins. Police responded by fring teargas and rubber bullets. 9 people were injured.",0
120001,710,2015-11-24,Protests,Peaceful protest,Protesters (South Africa),"NEHAWU: National Education, Health and Allied Workers Union",,,60,Southern Africa,South Africa,Western Cape,City of Cape Town,Cape Town,Daily Dispatch (South Africa),"Parliament was forced to suspend its business due to an ongoing strike by employee members of the National Education, Health and Allied Workers Union (Nehawu). Protesters sang and danced forcing Parliament to close.",0
120002,710,2015-11-24,Protests,Peaceful protest,Protesters (South Africa),,,,60,Southern Africa,South Africa,Western Cape,City of Cape Town,Cape Town,News24 (South Africa),"About 100 residents of the Tsunami informal settlement in Delft marched to the Western Cape legislature, demanding electricity.",0
120003,710,2015-11-24,Protests,Peaceful protest,Protesters (South Africa),SADTU: South African Democratic Teachers Union,,,60,Southern Africa,South Africa,Western Cape,City of Cape Town,Hout Bay,Cape Argus,A group of teachers from a Hout Bay school showed their opposition to the Western Cape Education Departments new collaboration schools pilot project during a protest.,0
120004,710,2015-11-25,Protests,Peaceful protest,Protesters (South Africa),,,,60,Southern Africa,South Africa,Limpopo,Vhembe,Masisi,Sowetan (South Africa),"Angry residents of Bale village, near Musina, protested outside the Masisi police station to demand answers.",0
120005,710,2015-11-25,Protests,Peaceful protest,Protesters (South Africa),"NEHAWU: National Education, Health and Allied Workers Union",,,60,Southern Africa,South Africa,Western Cape,City of Cape Town,Cape Town,Cape Argus,NEHAWU continued to protest outside parliament.,0
120006,710,2015-11-25,Riots,Violent demonstration,Rioters (Zimbabwe),MDC-T: Movement for Democratic Change (Tsvangirai Faction),,,50,Southern Africa,South Africa,Western Cape,City of Cape Town,Cape Town,GroundUp,Supporters of the main Zimbabwean opposition party threw plastic bottles at a Zimbabwean consular official after marching on the consulate to hand over a memorandum.,0
120007,710,2015-11-25,Riots,Violent demonstration,Rioters (South Africa),,,,50,Southern Africa,South Africa,Western Cape,City of Cape Town,Khayelitsha,GroundUp,"Angry residents of Khayelitsha Site C blocked railway tracks and roads, and burned tyres after their electricity connections were cut by a Metrorail team.",0
120008,710,2015-11-25,Protests,Peaceful protest,Protesters (South Africa),CAMB: Chrystalis Academy Marching Band; Women (South Africa),,,60,Southern Africa,South Africa,Western Cape,City of Cape Town,Mitchells Plain,GroundUp,About 150 people from Mitchells Plain marched against gender-based violence to start the annual 16 Days of Activism for No Violence Against Women and Children campaign.,0
120009,710,2015-11-25,Protests,Peaceful protest,Protesters (South Africa),,,,60,Southern Africa,South Africa,KwaZulu-Natal,uMgungundlovu,Pietermaritzburg,Witness,Rocks and bricks were flung through the air outside a Pietermaritzburg taxi rank in a protest against the 'no cash in taxis' campaign.,0
120010,710,2015-11-25,Protests,Peaceful protest,Protesters (South Africa),Taxi Drivers (South Africa),,,60,Southern Africa,South Africa,Eastern Cape,Nelson Mandela Bay,Port Elizabeth,Sowetan (South Africa),Feelings ran high during a protest by taxi operators in the Port Elizabeth city centre when business owners were blocked from entering and leaving their premises.,0
120011,710,2015-11-25,Protests,Peaceful protest,Protesters (South Africa),,,,60,Southern Africa,South Africa,Gauteng,City of Tshwane,Pretoria,News24 (South Africa),Hundreds of pensioners took to the streets of Pretoria and marched on the Union Buildings to hand over a memorandum calling on government to address their issues.,0
120012,710,2015-11-25,Riots,Violent demonstration,Rioters (South Africa),SAMWU: South African Municipal Workers Union; Health Workers (South Africa),Police Forces of South Africa (1994-),,15,Southern Africa,South Africa,Gauteng,City of Johannesburg,Braamfontein,SA News; Sowetan (South Africa),Members of SAMWU marched through the Johannesburg CBD' leaving streets strewn with rubble and burning rubbish. Paramedics treated seven Pikitup workers after police opened fire on them with rubber bullets,0
120013,710,2015-11-26,Protests,Peaceful protest,Protesters (South Africa),Health Workers (South Africa),,,60,Southern Africa,South Africa,KwaZulu-Natal,uMgungundlovu,Pietermaritzburg,Witness,"A group of about 100 paramedics flocked to the streets, marching from Dales Park to the KZN Legislature, to hand over a memorandum to government officials.",0
120014,710,2015-11-26,Protests,Peaceful protest,Protesters (South Africa),,,,60,Southern Africa,South Africa,KwaZulu-Natal,uMkhanyakude,Mtubatuba,GroundUp,Residents marched from KwaMsane township to the Mtubatuba office of the mayor where they handed over a memorandum to mayor Israel Nyawo.,0
120015,710,2015-11-26,Protests,Peaceful protest,Protesters (South Africa),VF: Viva Foundation; Women (South Africa),,,60,Southern Africa,South Africa,Gauteng,City of Tshwane,Pretoria,Pretoria News,A flash mob hit the streets of Pretoria as the Viva Foundation took to the streets to raise awareness around violence against women and children.,0
120016,710,2015-11-26,Riots,Violent demonstration,Rioters (South Africa),SAMWU: South African Municipal Workers Union,Police Forces of South Africa (1994-),,15,Southern Africa,South Africa,Gauteng,City of Johannesburg,Braamfontein,Star (South Africa),"Police used rubber bullets and teargas as Pikitup protesters ran for cover in Braamfontein. A torrent of stones, refuse and glass bottles rained down as the protesters fought back.",0
120017,710,2015-11-26,Protests,Peaceful protest,Protesters (South Africa),SADTU: South African Democratic Teachers Union,,,60,Southern Africa,South Africa,Mpumalanga,Ehlanzeni,Nelspruit,Business Live (South Africa),Teachers took to the streets throughout Mpumalanga after drawn-out talks with the Department of Basic Education came to naught.,0
120018,710,2015-11-26,Protests,Peaceful protest,Protesters (South Africa),"NEHAWU: National Education, Health and Allied Workers Union",,,60,Southern Africa,South Africa,Western Cape,City of Cape Town,Cape Town,Cape Argus,Parliamentary workers continied to protest outside parliament where NEHAWU officials were attempting to negotiate.,0
120019,710,2015-11-27,Protests,Peaceful protest,Protesters (South Africa),"NEHAWU: National Education, Health and Allied Workers Union",,,60,Southern Africa,South Africa,Western Cape,City of Cape Town,Cape Town,News24 (South Africa),"Around 100 striking workers walked to the Labour Court to try and convince the judge that the interdict, which bars them from protesting inside, not be made permanent.",0
120020,710,2015-11-28,Protests,Peaceful protest,Protesters (South Africa),,,,60,Southern Africa,South Africa,North-West,Bojanala Platinum,Maruleng,Sowetan (South Africa),"A meeting addressed by Kgosi Nyalala Pilane was disrupted by angry protesters in Moruleng, North West.",0
120021,710,2015-11-28,Protests,Protest with intervention,Protesters (South Africa),SAMWU: South African Municipal Workers Union,Police Forces of South Africa (1994-),,16,Southern Africa,South Africa,Gauteng,City of Johannesburg,Braamfontein,Sowetan (South Africa),Police had to close the Nelson Mandela bridge as Samwu members marched to Pikitup offices in Braamfontein. Workers were turned back and Samwu accused police of firing at them with rubber bullets unprovoked.,0
120022,710,2015-11-28,Protests,Peaceful protest,Protesters (South Africa),Right2Know,,,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,Johannesburg,Fulton County News,"Hundreds of activists marched in Johannesburg urging their government to reduce its share of carbon emissions, ahead of the UN COP21 climate conference in Paris.",0
120023,710,2015-11-29,Violence against civilians,Attack,Unidentified Armed Group (South Africa),,Civilians (South Africa),,37,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,KwaMashu,African News Agency,"A man was shot dead in the KwaMashu Hostels, KwaZulu-Natal police said on Monday. The Area has been prone to political violence and killings",1
120024,710,2015-11-29,Protests,Peaceful protest,Protesters (South Africa),ANCYL: African National Congress Youth League,,,60,Southern Africa,South Africa,Gauteng,City of Johannesburg,Soweto,African News Agency,"The ANCYL in Soweto's Mzala branch dedicated a march to raise awareness against woman and child abuse to a young woman brutally killed, allegedly by her former boyfriend.",0
120025,710,2015-11-29,Protests,Peaceful protest,Protesters (South Africa),,,,60,Southern Africa,South Africa,Western Cape,City of Cape Town,Cape Town,Cape Times,More than 1 000 Capetonians took to the streets as part of the global climate march on the eve of the COP21 climate talks that begin in Paris.,0
120026,710,2015-11-30,Protests,Peaceful protest,Protesters (South Africa),ANC: African National Congress,,,60,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,Durban,African News Agency,About 1 500 supporters of KwaZulu-Natal premier Senzo Mchunu converged on the African National Congress's provincial headquarters in Durban on Monday.,0
120027,710,2015-11-30,Protests,Peaceful protest,Protesters (South Africa),NC4P: National Coalition for Palestine,,,60,Southern Africa,South Africa,Western Cape,City of Cape Town,Cape Town,Cape Argus; Cape Times,"While Woolworths held their AGM, protesters demonstrated outside the Cape Town Building. The protesters were part of the BDS movement.",0
120028,710,2015-11-30,Protests,Peaceful protest,Protesters (South Africa),,,,60,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,Chatsworth,Daily News (South Africa),Residents protested outside the Chatsworth Magistrate's Court in protest over the man accused of raping a young girl.,0
120029,710,2015-11-30,Protests,Peaceful protest,Protesters (South Africa),EE: Equal Education,,,60,Southern Africa,South Africa,Eastern Cape,Buffalo City,Zwelitsha,Daily Dispatch (South Africa),"Equal Edcation members picketed outside the departments Zwelitsha offices, demanding better schools",0
120030,710,2015-12-01,Riots,Mob violence,Rioters (South Africa),,Civilians (South Africa),Women (South Africa),57,Southern Africa,South Africa,Limpopo,Capricorn,Polokwane,African News Agency,"A house and a church belonging to a woman who claims to be a prophet has been set alight by angry community members in Dzimauli, east of Polokwane, after she allegedly kidnapped a girl and forced her to abandon her studies.",0
120031,710,2015-12-01,Riots,Mob violence,Rioters (South Africa),Vigilante Group (South Africa),Civilians (South Africa),,57,Southern Africa,South Africa,Limpopo,Capricorn,Polokwane,African News Agency,Two suspects were killed in Polokwane when community members caught them after a house robbery.,2
120032,710,2015-12-01,Protests,Peaceful protest,Protesters (South Africa),DA: Democratic Alliance,,,60,Southern Africa,South Africa,Western Cape,City of Cape Town,Cape Town,Cape Times,About 200 DA supporters were bused into the city centre and marched to the ANCs office in Cape Town.,0
120033,710,2015-12-01,Violence against civilians,Attack,Unidentified Armed Group (South Africa),,Civilians (South Africa),,37,Southern Africa,South Africa,Gauteng,City of Johannesburg,Johannesburg,Star (South Africa),"Four members of the Red Ants crew - who have been contracted to clean up the CBD - were shot at point-blank range, possibly by stiking Pikitup workers. No fatalities.",0
120034,710,2015-12-01,Violence against civilians,Attack,Unidentified Armed Group (South Africa),,Civilians (South Africa),,37,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,Umlazi,Daily Dispatch (South Africa),A Eastern Cape man was murdered at Umlazis notorious Glebelands hostel. This was another killing in and around the hostel.,1
120035,710,2015-12-01,Protests,Peaceful protest,Protesters (South Africa),"NEHAWU: National Education, Health and Allied Workers Union",,,60,Southern Africa,South Africa,Western Cape,City of Cape Town,Cape Town,Cape Argus,"Strikes by National Education, Health and Allied Workers Union (Nehawu) continued as 500 protesters descended onto the parliamentary precinct in a show of solidarity.",0
120036,710,2015-12-02,Protests,Peaceful protest,Protesters (South Africa),,,,60,Southern Africa,South Africa,Western Cape,City of Cape Town,Cape Town,Cape Argus,About 100 Mfuleni residents marched to the provincial legislature to voice their concerns about corruption and mismanagement in the housing allocation process.,0
120037,710,2015-12-02,Riots,Violent demonstration,Rioters (South Africa),,,,50,Southern Africa,South Africa,Mpumalanga,Ehlanzeni,Kanyamazane,Sowetan (South Africa),"Residents of KaNyamazane near Mbombela barricaded the N4 to Mozambique and Swaziland with burning tyres, tree trunks and trucks.",0
120038,710,2015-12-02,Protests,Peaceful protest,Protesters (South Africa),,,,60,Southern Africa,South Africa,KwaZulu-Natal,eThekwini,Chatsworth,Daily News (South Africa),Angry protests continued outside the Chatsworth Magistrate's Court in protest over the man accused of raping a young girl.,0
