105010,706,2017-02-04,Riots,Mob violence,Rioters (Somalia),,Police Forces of Somaliland (2010-),,15,Eastern Africa,Somalia,Woqooyi Galbeed,Hargeysa,Baligubadle,Undisclosed Source,"Unrest at a food distribution site. Police fire warning shots, eight injured.",0
105011,706,2017-02-04,Violence against civilians,Attack,Habar Gedir Clan Militia (Somalia),,Civilians (Somalia),Hawadle Clan Group (Somalia),47,Eastern Africa,Somalia,Hiraan,Belet Weyne,Tedan,Undisclosed Source,On 4 Feb. a Hawadle clansmen was shot and killed by Habargedir militias at Teedan.,1
105012,706,2017-02-04,Violence against civilians,Attack,Unidentified Armed Group (Somalia),,Civilians (Somalia),Dashiishe Clan Group (Somalia),37,Eastern Africa,Somalia,Bari,Bossaso,Bosaso,Undisclosed Source,A-20-year-old man from Dishiishe sub-clan was shot and killed by unidentified armed men in Huruuse 2 area South East of Bossaso. The motive was not clear and perpetrators escaped from the scene. Police were reported to be investigating.,1
105013,706,2017-02-04,Battles,Armed clash,Military Forces of Somalia (2012-2017),,Al Shabaab,,12,Eastern Africa,Somalia,Banadir,Hodan,Mogadishu-Hodan,Undisclosed Source,Al Shabaab shoot and kills a SNG soldier in Hodan.,1
105014,706,2017-02-04,Violence against civilians,Attack,Al Shabaab,,Civilians (Somalia),Government of Somalia (2012-2017),27,Eastern Africa,Somalia,Banadir,Wadajir,Mogadishu-Wadajir,Undisclosed Source,Suspected al Shabaab shoot and kill a government official in Wadajir.,1
105015,706,2017-02-04,Violence against civilians,Attack,Al Shabaab,,Civilians (Somalia),,27,Eastern Africa,Somalia,Banadir,Heliwa,Mogadishu-Heliwa,Undisclosed Source,Suspected al Shabaab shoot and kill a well known businessman in Heliwa.,1
105016,706,2017-02-04,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Somalia (2012-2017) Jubaland Security Force,,Al Shabaab,,12,Eastern Africa,Somalia,Lower Juba,Kismaayo,Goob Weyn,Partner Database,"Al Shabaab attack a Junaland convoy with an IED at Goob Weyn, causalities not known.",0
105017,706,2017-02-05,Battles,Armed clash,Military Forces of Kenya (2013-),,Al Shabaab,,28,Eastern Africa,Somalia,Gedo,Ceel Waaq,El Wak,Partner Database,"Al Shabaab ambushed KDF combat patrol 30km west of Buusaar, no causalities reported.",0
105018,706,2017-02-05,Strategic developments,Non-violent transfer of territory,DLF: Dhulbahante Liberation Front,,,,30,Eastern Africa,Somalia,Togdheer,Buuhoodle,Buuhoodle,Undisclosed Source,Pro-Puntland DLF militias took control of Buhoodle airstrip to prevent the Khatumo State President from flying to Djibouti in engage in talks.,0
105019,706,2017-02-05,Violence against civilians,Attack,Al Shabaab,,Civilians (Somalia),,27,Eastern Africa,Somalia,Lower Juba,Jamaame,Jamaame,Somali Memo,Al Shabaab executed four persons accused by spying for the US and Kenya.,4
105020,706,2017-02-05,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Somalia (2012-2017),,Al Shabaab,,12,Eastern Africa,Somalia,Lower Juba,Kismaayo,Yoontoy Yarey,Undisclosed Source,"Al Shabaab fighters fired eight 81 mm mortar shells at joint security forces, along with friendly troops, at Yontoy village (c. 25 km North East of Kismayo). No causalities.",0
105021,706,2017-02-05,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,Unidentified Armed Group (Somalia),,23,Eastern Africa,Somalia,Lower Juba,Afmadow,Afmadow,Undisclosed Source,An explosion occurred c. 4 km South of Gelef village after a Toyota probox was damaged by a suspected IED. The vehicle carried an unspecified number of AS fighters. Causalities not known. It is not clear if the IED was laid by al Shabaab and run over by mistake.,0
105022,706,2017-02-05,Battles,Armed clash,AMISOM: African Union Mission in Somalia (2007-) (Kenya),,Al Shabaab,,28,Eastern Africa,Somalia,Lower Juba,Afmadow,Dhobley,Undisclosed Source,"AMISOM KDF troops from Tabto base, while on a security operation, clashed with AS fighters at Jaldeso area (c. 40 km North of Dhobley) on the main Afmadow/Dhobley road. There was an exchange of small arms fire after which AS fighters managed to escape. Casualties could not be established at the time of reporting.",0
105023,706,2017-02-05,Battles,Armed clash,AMISOM: African Union Mission in Somalia (2007-) (Kenya),,Al Shabaab,,28,Eastern Africa,Somalia,Lower Juba,Afmadow,Dhobley,Undisclosed Source,"AMISOM forces clashed with al Shabaab elements at Jaldeso area, 40 km N of Dhobley. Causalities not known.",0
105024,706,2017-02-05,Battles,Armed clash,AMISOM: African Union Mission in Somalia (2007-) (Kenya),Military Forces of Somalia (2017-) Jubaland Security Force,Al Shabaab,,28,Eastern Africa,Somalia,Lower Juba,Kismaayo,Yoontoy Yarey,Partner Database,Al Shabaab attacks a joint AMISOM-Jubaland patrol at Yoontoy Yarey. Causalities unknown. US forces may have also been present.,0
105025,706,2017-02-06,Protests,Peaceful protest,Protesters (Somalia),,,,60,Eastern Africa,Somalia,Woqooyi Galbeed,Gebiley,Allay Baday,Undisclosed Source,A group of people peacefully demonstrated at Alaybaday in connection to a SLP officer who was arrested by Ethiopian liyuu police on 01 February 2017. The demonstrators demanded for the release of the police officer and for immediate action to be taken by Somaliland authorities on the issue.,0
105026,706,2017-02-06,Protests,Excessive force against protesters,Police Forces of Somaliland (2010-),,Protesters (Somalia),,16,Eastern Africa,Somalia,Togdheer,Burco,Burco,Undisclosed Source,Hundreds of people demonstrated in front of Burao Central Police Station after it was reported that part of police station was sold to private businessmen. The reports were later confirmed to be true. Police fired warning shots in an attempt to disperse the demonstrators which failed. Three demonstrators were injured.,0
105027,706,2017-02-06,Battles,Armed clash,AMISOM: African Union Mission in Somalia (2007-),,Al Shabaab,,28,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,Qoryooley,Undisclosed Source,"AS fighters attacked an AMISOM position at Jazeera village, Qoryoley district. There was an exchange of gunfire which lasted for about 30 minutes after which AS withdrew. No reports of causalities.",0
105028,706,2017-02-06,Riots,Violent demonstration,Rioters (Somalia),Military Forces of Somalia (2012-2017) Puntland Security Force,Civilians (Somalia),,57,Eastern Africa,Somalia,Nugaal,Garoowe,Garowe,Undisclosed Source,Presidential Guards protested over salary payments at the Presidential Palace. The guards fired warning shots. It was reported that the cashier assigned to the Presidential Guards was abducted to an unknown location where he was assaulted and returned to the Presidential Palace.,0
105029,706,2017-02-06,Strategic developments,Disrupted weapons use,Military Forces of Somalia (2012-2017),,Unidentified Armed Group (Somalia),,13,Eastern Africa,Somalia,Banadir,Hodan,Mogadishu-Hodan,Undisclosed Source,Defusal: NISA soldiers safely neutralised an IED placed on the road in front of Deva Hospital in Tarabunka at Hodan district. The IED was found in a plastic bag. There were no reports of casualties.,0
105030,706,2017-02-07,Explosions/Remote violence,Shelling/artillery/missile attack,AMISOM: African Union Mission in Somalia (2007-),,Al Shabaab,,28,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,Qoryooley,Partner Database,"Al Shabaab fired several 82mm mortar rounds towards FOB Qoryoley, causalities not known.",0
105031,706,2017-02-07,Explosions/Remote violence,Shelling/artillery/missile attack,AMISOM: African Union Mission in Somalia (2007-),,Al Shabaab,,28,Eastern Africa,Somalia,Lower Shabelle,Afgooye,K50,Partner Database,Al Shabaab fired one 60mm mortar round against AMISOM at K50. No causalities.,0
105032,706,2017-02-07,Battles,Armed clash,AMISOM: African Union Mission in Somalia (2007-),,Al Shabaab,,28,Eastern Africa,Somalia,Lower Shabelle,Afgooye,Arabiiska,Partner Database,"Al Shabaab attacked AMISOM base at Arabiiska, causalities not known.",0
105033,706,2017-02-07,Protests,Peaceful protest,Protesters (Somalia),,,,60,Eastern Africa,Somalia,Togdheer,Burco,Burco,Undisclosed Source,Vendors at Burao main meat and vegetable market closed their businesses and demonstrated at the main street. Demonstrators later marched to the office of the Governor where they demonstrated for several hours. The vendors protested due to the difference in exchange rate of the US Dollar.,0
105034,706,2017-02-07,Battles,Armed clash,AMISOM: African Union Mission in Somalia (2007-),,Al Shabaab,,28,Eastern Africa,Somalia,Middle Shabelle,Jowhar,Miir-Taqwo,Undisclosed Source,"An RCIED, targeting an AMISOM convoy from Biya-Adde headed towards Mahaday, exploded near Miir -Taqwo village in Mahaday District. There was an exchange of gunfire between AMISOM and AS forces. AMISOM troops were reinforced which forced AS to withdraw from the location. One AMISOM caspir was damaged by the explosion. Two AS fighters were killed and many others were injured. Casualties from AMISOM forces could not be confirmed at the time of reporting.",2
105035,706,2017-02-07,Battles,Armed clash,AMISOM: African Union Mission in Somalia (2007-) (Burundi),,Al Shabaab,,28,Eastern Africa,Somalia,Lower Shabelle,Afgooye,Ceelasha Biyaha,Undisclosed Source,AS fighters launched several RPG rounds at AMISOM/Burundi base in El-Arbacow in the suburb of Elasha Biyaha in Afgoye district. There was an exchange of gunfire which lasted for about one hour after which AS were forces to withdraw. Casualties could not be established at the time of reporting.,0
105036,706,2017-02-07,Battles,Armed clash,AMISOM: African Union Mission in Somalia (2007-),Military Forces of Somalia (2012-2017),Al Shabaab,,28,Eastern Africa,Somalia,Lower Shabelle,Afgooye,Bariirre,Undisclosed Source,Joint AMISOM-SNG forces attack a al Shabaab location at Bariirre. Causalities not known.,0
105037,706,2017-02-07,Battles,Armed clash,Military Forces of Somalia (2012-2017),,Military Forces of Somalia (2012-2017),,11,Eastern Africa,Somalia,Middle Shabelle,Balcad,Balcad,Undisclosed Source,Two groups of SNAF forces clashed at Xawaadley village located at the outskirts of Balcad district over command and control of the area. At least two soldiers were injured. The injured were admitted in Jowhar Hospital,0
105038,706,2017-02-07,Violence against civilians,Attack,Marehan-Wagardhac Sub-Clan Militia (Somalia),,Civilians (Somalia),Marehan-Siyad Hussein Sub-Clan Group (Somalia),47,Eastern Africa,Somalia,Galgaduud,Cabudwaaq,Cabudwaaq,Undisclosed Source,"A civilian from Siad Hussein clan, sub clan of Marehan was killed by an armed man from Wagardhac sub clan of Marehan at Bali-Guduud vicinity (c. 15 km North East of Abudwak). The killing was related to clan revenge.",1
105039,706,2017-02-07,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Somalia),,Civilians (Somalia),,37,Eastern Africa,Somalia,Banadir,Waaberi,Mogadishu-Waaberi,Undisclosed Source,"Initial information indicated that four mortar rounds were fired towards different locations in Hamarweyne and Waberi districts of Mogadishu namely: Dabka junction, Kalunka village in the vicinity of Hormud building in Waberi district, first bridge near Ancelotti market and Fish market in Hamarweyne district. There were no reports of casualties or damages. All UN national staff were accounted for. Additional reports strongly suggested that explosions heard were from plastic IEDs that resulted in no fragmentation. It was suspected that the explosions intended to cause panic, fear and confusion among the public. There was no claim of responsibility for the attack.",0
105040,706,2017-02-07,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Somalia),,Civilians (Somalia),,37,Eastern Africa,Somalia,Banadir,Hamar Weyne,Mogadishu-Hamar Weyne,Undisclosed Source,"Initial information indicated that four mortar rounds were fired towards different locations in Hamarweyne and Waberi districts of Mogadishu namely: Dabka junction, Kalunka village in the vicinity of Hormud building in Waberi district, first bridge near Ancelotti market and Fish market in Hamarweyne district. There were no reports of casualties or damages. All UN national staff were accounted for. Additional reports strongly suggested that explosions heard were from plastic IEDs that resulted in no fragmentation. It was suspected that the explosions intended to cause panic, fear and confusion among the public. There was no claim of responsibility for the attack.",0
105041,706,2017-02-07,Battles,Armed clash,Military Forces of Somalia (2012-2017),,Al Shabaab,,12,Eastern Africa,Somalia,Banadir,Hodan,Mogadishu-Hodan,Undisclosed Source,"Suspected AS hurled a HG at NISA troops in the vicinity of Ex-Daallo at Black Sea neighbourhood in Hodan district. NISA soldiers shot at the direction of the attack. One person, alleged to be a perpetrator, was injured and arrested.",0
105042,706,2017-02-08,Battles,Armed clash,Military Forces of Somalia (2012-2017),,Unidentified Armed Group (Somalia),,13,Eastern Africa,Somalia,Middle Shabelle,Jowhar,Ceel Baraf,Partner Database,Unidentified gunmen assassinated a government solider on Ceel Baraf.,1
105043,706,2017-02-08,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Somalia (2012-2017),,Al Shabaab,,12,Eastern Africa,Somalia,Gedo,Luuq,Xabadaale,Liaison; Partner Database,"An al Shabaab IED planted at hotel detonated, targeting soldiers. 2 SNPF wounded.",0
105044,706,2017-02-08,Battles,Armed clash,AMISOM: African Union Mission in Somalia (2007-),,Al Shabaab,,28,Eastern Africa,Somalia,Lower Shabelle,Afgooye,Caanoole,Partner Database; Twitter,"An AMISOM foot patrol is ambushed, no fatalities. Al Shabaab retreated westwards.",0
105045,706,2017-02-08,Battles,Armed clash,Military Forces of Somalia (2012-2017),,Military Forces of Somalia (2012-2017),,11,Eastern Africa,Somalia,Banadir,Wardhigley,Mogadishu-Wardhigley,Partner Database; Twitter,Green-on-green violence in Wardhigley. One death reported.,1
105046,706,2017-02-08,Strategic developments,Arrests,Military Forces of Somalia (2012-2017),,Unidentified Armed Group (Somalia),,13,Eastern Africa,Somalia,Lower Juba,Kismaayo,Kismayo,Undisclosed Source,Arrests: JISA forces conducted a security operation where they intercepted two IEDs in two different villages in Shaqallaha and Farjano neighbourhoods. One of the IEDs was confirmed to have been planted on the road to the Caymiska Pavilion near Kumadaha teashops in Farjano neighbourhood. The targets were not clear. JISA EOD team safely dismantled the devices. The Hormuud antenna was shut down during the process. There were no reports of arrests made.,0
105047,706,2017-02-08,Battles,Armed clash,Military Forces of Somalia (2012-2017),,Islamic State (Somalia),Al Shabaab,12,Eastern Africa,Somalia,Bari,Bossaso,Bosaso,Undisclosed Source,"Four attackers, suspected to be pro-ISIL/AS attackers, attacked International Village Hotel in Bossaso located c. 300 meters from a UN compound. Two attackers were confirmed killed and two others escaped. Two hotel guards, two soldiers of the former Governor of Bari region and two other guards were killed. Despite suspicions, al Shabaab later denied they were behind the attack.",8
105048,706,2017-02-08,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Somalia (2012-2017),,Unidentified Armed Group (Somalia),,13,Eastern Africa,Somalia,Bay,Buur Hakaba,Buur Xakaba,Undisclosed Source,"An IED, targeting SNA/SWSPF CP in Buurhakaba (c. 60 km South East of Baidoa) detonated on Mogadishu road. The IED was placed on the wall where security forces were gathered. Two soldiers died and two others were wounded.",2
105049,706,2017-02-08,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,Civilians (Somalia),,27,Eastern Africa,Somalia,Hiraan,Belet Weyne,Belet Weyne,Undisclosed Source,"An IED, concealed under a tea shop frequented by SNA forces, exploded in Nur Hawad section in Hawo Tako village, East of Beletweyne. Four persons were injured. Two females and two SNA soldiers were taken to Beletweyne hospital. The perpetrators escaped from the scene. Security forces were deployed in the area where they carried out operations. There were no reports of arrests in relation to the incident. The IED was suspected to have been planted by AS. The situation was reportedly calm after the incident.",0
105050,706,2017-02-08,Battles,Armed clash,Military Forces of Somalia (2012-2017) Puntland Security Force,,Islamic State (Somalia),,12,Eastern Africa,Somalia,Bari,Qandala,Qandala,Undisclosed Source,Pro-ISIL fighters and Puntland security forces clashed at Qandala. Reports on causalities could not be established at the time of reporting. Local reports indicated that pro-ISIL fighters cut off all water sources in the town.,0
105051,706,2017-02-08,Violence against civilians,Attack,Military Forces of Somalia (2012-2017),Rioters (Somalia),Civilians (Somalia),,17,Eastern Africa,Somalia,Banadir,Mogadishu City,Mogadishu,Undisclosed Source,There was a celebration in Mogadishu city after the declaration of the newly elected President of Somalia. A large group of people gathered in Tarabunka square despite the lockdown of the city for the last two days. Somali security forces joined into the excitement where they fired live rounds into the air in different locations in the city which caused panic among residents. One woman was shot and killed while at least five other persons were injured by stray bullets.,1
105052,706,2017-02-09,Battles,Armed clash,Police Forces of Somalia (2012-2017),,Police Forces of Somalia (2012-2017),,11,Eastern Africa,Somalia,Banadir,Hamar Weyne,Mogadishu-Hamar Weyne,Undisclosed Source,Two groups of policemen briefly exchanged gunfire at the Afar-Irdod vicinity in Hamarweyne District. The clash started when two soldiers disputed over an unknown issue. One Policeman was killed and the alleged perpetrator arrested.,1
105053,706,2017-02-09,Violence against civilians,Attack,Military Forces of Somalia (2012-2017),,Civilians (Somalia),,17,Eastern Africa,Somalia,Banadir,Wadajir,Mogadishu-Wadajir,Undisclosed Source,A Somali soldier shot and killed a civilian youth at Ex-US embassy in Wadajir district for unknown reasons.,1
105054,706,2017-02-09,Strategic developments,Non-violent transfer of territory,AMISOM: African Union Mission in Somalia (2007-) (Ethiopia),Military Forces of the United States (2017-),Al Shabaab,,28,Eastern Africa,Somalia,Lower Juba,Kismaayo,Yoontoy Yarey,Partner Database,Al Shabaab recaptured Yoontoy after US & Ethiopian troops vacated their positions. No reported violence.,0
105055,706,2017-02-09,Violence against civilians,Attack,Military Forces of Somalia (2012-2017),,Civilians (Somalia),,17,Eastern Africa,Somalia,Banadir,Dharkenley,Mogadishu-Dharkenley,Partner Database,"A soldier shot and killed a civilian, motive not known.",1
105056,706,2017-02-09,Explosions/Remote violence,Grenade,Military Forces of Somalia (2012-2017),,Al Shabaab,,12,Eastern Africa,Somalia,Lower Shabelle,Kurtunwaarey,Buundo Yarey,Undisclosed Source; Partner Database,Al Shabaab tossed a hand grenade at SNG forces on patrol in Buundo Yarey causing injuries.,0
105057,706,2017-02-09,Battles,Armed clash,Military Forces of Somalia (2012-2017),,Al Shabaab,,12,Eastern Africa,Somalia,Banadir,Daynile,Mogadishu-Daynile,Undisclosed Source; Partner Database,"Unidentified attackers, suspected to be al Shabaab and armed with pistols shot and killed a government soldier in Deynile district. The attackers confiscated the dead soldiers rifle and escaped from the scene. The motive behind the killing remains unknown.",1
105058,706,2017-02-10,Battles,Armed clash,AMISOM: African Union Mission in Somalia (2007-),,Al Shabaab,,28,Eastern Africa,Somalia,Lower Shabelle,Afgooye,K50,Partner Database,"Al Shabaab attacks a AMISOM checkpoint at K50, no causalities reported.",0
105059,706,2017-02-10,Violence against civilians,Attack,Military Forces of Somalia (2012-2017) Jubaland Security Force,,Civilians (Somalia),,17,Eastern Africa,Somalia,Lower Juba,Kismaayo,Kismayo,Undisclosed Source,An off duty JL solder shot and seriously injured a male civilian at Dalxiisk farjano neighbourhood over a land dispute.,0
105060,706,2017-02-10,Violence against civilians,Abduction/forced disappearance,Al Shabaab,,Civilians (Somalia),,27,Eastern Africa,Somalia,Middle Shabelle,Cadale,Xeyle Martiile,Partner Database,Al Shabaab kidnapped several civilians and their cattle at Xeyle Martiile.,0
105061,706,2017-02-10,Strategic developments,Disrupted weapons use,Military Forces of Somalia (2012-2017) Jubaland Security Force,,Al Shabaab,,12,Eastern Africa,Somalia,Lower Juba,Kismaayo,Kismayo,Partner Database,Defusal: Jubaland forces discover and dismantle an al Shabaab IED in Kismayo.,0
105062,706,2017-02-11,Strategic developments,Disrupted weapons use,Military Forces of Somalia (2012-2017) Puntland Security Force,,Al Shabaab,,12,Eastern Africa,Somalia,Mudug,Gaalkacyo,Gaalkacyo,Partner Database; Liaison,Defusal: Puntland forces intercept and dismantle an al Shabaab IED.,0
105063,706,2017-02-11,Violence against civilians,Attack,Unidentified Armed Group (Somalia),,Civilians (Somalia),,37,Eastern Africa,Somalia,Banadir,Mogadishu City,Mogadishu,Radio Dalsan,Unknown assailants on 11/02 sprayed bullets on to the official vehicle belonging to a newly elected MP. Her driver was seriously injured in the attack according to the MPs Snapchat post. At the time of the attack the MP was at a nearby hotel and was uninjured.,0
105064,706,2017-02-11,Violence against civilians,Attack,Military Forces of Somalia (2012-2017),,Civilians (Somalia),Government of Somalia (2012-2017),17,Eastern Africa,Somalia,Banadir,Hodan,Mogadishu-Hodan,Twitter; Partner Database,A government soldier attack the car of an MP fro unknown reason. The driver was killed in the attack.,1
105065,706,2017-02-11,Battles,Armed clash,Military Forces of Somalia (2012-2017),,Al Shabaab,,12,Eastern Africa,Somalia,Gedo,Ceel Waaq,El Wak,Undisclosed Source,"Three SNA soldiers erected an illegal check point at an AS controlled location called Ausqurun 80km S of Elwak. All three soldiers were reported to have been under the influence of drugs. AS attacked them, killing one on the spot. The other two escaped, but one of them later died of injuries after arriving at Elwak.",2
105066,706,2017-02-11,Battles,Armed clash,Dir Clan Militia (Somalia),,Dir Clan Militia (Somalia),,44,Eastern Africa,Somalia,Mudug,Gaalkacyo,Gaalkacyo,Undisclosed Source,A man was stabbed to death by another man armed with a knife at Horumar section South East of Galkayo. The perpetrator was killed by members of the victim's clan on the same day after few hours. The two men were from the same clan of Dir.,1
105067,706,2017-02-11,Violence against civilians,Attack,Dir Clan Militia (Somalia),,Civilians (Somalia),Dir Clan Group (Somalia),47,Eastern Africa,Somalia,Mudug,Gaalkacyo,Gaalkacyo,Undisclosed Source,A man was stabbed to death by another man armed with a knife at Horumar section South East of Galkayo. The perpetrator was killed by members of the victim's clan on the same day after few hours. The two men were from the same clan of Dir.,1
105068,706,2017-02-11,Violence against civilians,Attack,Unidentified Clan Militia (Somalia),,Civilians (Somalia),Dhulbahante Clan Group (Somalia),47,Eastern Africa,Somalia,Mudug,Gaalkacyo,Gaalkacyo,Undisclosed Source,"A man from the Dhulbahante clan was reportedly shot and killed by an armed man at Garsoor section, South West of Galkayo. The motive was believed to be clan retaliation. The perpetrator managed to escape from the scene.",1
105069,706,2017-02-12,Battles,Non-state actor overtakes territory,Military Forces of Somalia (2012-2017),,Al Shabaab,,12,Eastern Africa,Somalia,Lower Shabelle,Afgooye,Warmahan,Xinhua,"Al Shabaab launched a dawn attack on Tixsiile and Warmahan, killing eight between the two towns. It was reported al Shabaab gained control of the areas.",4
105070,706,2017-02-12,Battles,Armed clash,Military Forces of Somalia (2012-2017),,Al Shabaab,,12,Eastern Africa,Somalia,Middle Shabelle,Balcad,Qalimow,Partner Database,"Al Shabaab attacks an SNAF checkpoint, three soldiers killed.",3
105071,706,2017-02-12,Battles,Armed clash,Military Forces of Somalia (2012-2017),,Al Shabaab,,12,Eastern Africa,Somalia,Banadir,Daynile,Mogadishu-Daynile,Twitter; Partner Database,"Al Shabaab attacks a NISA checkpoint in Daynile, killing two soldiers and two civilians.",4
105072,706,2017-02-12,Battles,Non-state actor overtakes territory,Military Forces of Somalia (2012-2017),,Al Shabaab,,12,Eastern Africa,Somalia,Lower Shabelle,Afgooye,Tixsiile,Xinhua,"Al Shabaab launched a dawn attack on Tixsiile and Warmahan, killing eight between the two towns. It was reported al Shabaab gained control of the areas.",4
105073,706,2017-02-12,Strategic developments,Non-violent transfer of territory,Military Forces of Somalia (2012-2017),AMISOM: African Union Mission in Somalia (2007-) (Djibouti),Al Shabaab,,12,Eastern Africa,Somalia,Hiraan,Belet Weyne,Luuqjelow,Undisclosed Source,"SNA forces, accompanied by Djiboutian Contingent, conducted an operation advancing to Luuq jeelow (approx. 22Km South of Beletweyne town) an area controlled by AS fighters. After reaching the Village they briefly clashed with a small number of AS fighters (that were collecting taxes from the civilians). The SNA forces with DJIBUOTIAN AMISOM took over control of the village, withdrawing after one hour. No casualties were reported from both sides. AS fighters are suspected to be back in the village, and the situation of that area is now calm.",0
105074,706,2017-02-12,Battles,Government regains territory,Military Forces of Somalia (2012-2017),AMISOM: African Union Mission in Somalia (2007-) (Djibouti),Al Shabaab,,12,Eastern Africa,Somalia,Hiraan,Belet Weyne,Luuqjelow,Undisclosed Source,"SNA forces, accompanied by Djiboutian Contingent, conducted an operation advancing to Luuq jeelow (approx. 22Km South of Beletweyne town) an area controlled by AS fighters. After reaching the Village they briefly clashed with a small number of AS fighters (that were collecting taxes from the civilians). The SNA forces with DJIBUOTIAN AMISOM took over control of the village, withdrawing after one hour. No casualties were reported from both sides, numbers not listed. AS fighters are suspected to be back in the village, and the situation of that area is now calm.",10
105075,706,2017-02-12,Explosions/Remote violence,Remote explosive/landmine/IED,Military Forces of Somalia (2012-2017),,Unidentified Armed Group (Somalia),,13,Eastern Africa,Somalia,Lower Shabelle,Wanla Weyn,Wanla Weyne,Undisclosed Source,An RCIED targeting an SNA battle wagon exploded at Maama Caliyow area in Wanleweyn district. The vehicle was carrying reinforcements to Warmahan and Tixsiile following a nearby AS attack at Warmahan and Tixsiile. The explosion reportedly hit the vehicle and killed two senior commanders and injured at least eight soldiers.,2
105076,706,2017-02-12,Explosions/Remote violence,Grenade,Military Forces of Somalia (2012-2017),,Unidentified Armed Group (Somalia),,13,Eastern Africa,Somalia,Banadir,Hodan,Mogadishu-Hodan,Undisclosed Source,"Unidentified attackers hurled a hand grenade at NISA base at KPP junction, Hodan district. A female bystander was killed in the explosion, while a second was injured.",1
